,ID_CLIENT,AGREEMENT_RK,TARGET,AGE,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,GENDER,CHILD_TOTAL,DEPENDANTS,PERSONAL_INCOME,LOAN_NUM_CLOSED,LOAN_NUM_TOTAL
425,106804786,60039189,0,39,1,0,1,1,1,17000.0,0,1
426,106804787,60039398,0,42,1,0,1,3,2,10000.0,1,1
427,106804788,60039486,0,36,1,0,1,0,0,12000.0,0,1
428,106804789,60039580,0,46,1,0,0,1,1,20000.0,0,1
429,106804790,60039657,0,47,1,0,1,2,0,14000.0,0,2
430,106804791,60039761,0,27,1,0,0,0,0,6000.0,0,2
431,106804792,60039822,0,37,1,0,0,1,1,15000.0,0,1
432,106804793,60040109,0,26,1,0,0,0,0,9800.0,1,1
433,106804794,60040119,0,32,1,0,0,1,1,30000.0,0,1
434,106804795,60040178,0,48,1,0,1,2,0,7000.0,0,1
435,106804796,60040354,0,48,1,0,1,1,0,7000.0,0,1
436,106804797,60040474,0,34,1,0,0,0,0,10000.0,0,1
437,106804798,60040982,1,25,1,0,0,0,0,20000.0,0,1
438,106804799,60041009,0,58,0,1,1,2,0,7800.0,1,1
439,106804800,60041507,0,37,1,0,1,1,1,10000.0,0,1
440,106804801,60041801,0,38,1,0,1,3,3,12000.0,1,1
441,106804802,60042352,0,57,1,0,1,2,0,18000.0,0,1
442,106804803,60042394,0,53,1,0,1,2,0,15000.0,1,1
443,106804804,60042552,0,35,1,0,1,0,0,9500.0,0,1
444,106804805,60042654,0,25,1,0,1,0,0,15000.0,0,1
445,106804806,60043044,0,46,1,0,0,1,1,10000.0,0,1
446,106804807,60043375,0,52,1,0,1,1,0,12000.0,0,1
447,106804808,60043904,0,33,1,0,1,1,1,14000.0,0,1
448,106804809,60043994,0,31,1,0,0,0,0,19000.0,1,1
449,106804810,60044030,0,56,1,0,1,0,0,9000.0,0,1
450,106804811,60044082,0,33,1,0,1,0,0,20000.0,0,1
451,106804812,60044131,1,46,1,0,1,0,0,10000.0,1,1
452,106804813,60044590,1,37,1,0,1,2,2,7000.0,0,1
453,106804814,60044649,0,64,0,1,1,0,0,5500.0,0,1
454,106804815,60044737,0,54,1,0,0,0,0,10000.0,1,1
455,106804816,60044771,0,32,1,0,0,3,3,10000.0,0,1
456,106804817,60044935,0,44,1,0,1,1,0,17000.0,0,1
458,106804818,60044974,1,48,1,0,1,2,0,5000.0,1,1
459,106804819,60045158,0,51,1,0,1,2,0,13900.0,0,1
460,106804820,60045188,0,52,1,0,1,2,0,8000.0,0,1
461,106804821,60045224,1,32,1,0,0,0,0,12000.0,0,1
462,106804822,60045353,0,40,1,0,0,0,0,23000.0,0,1
463,106804823,60045383,0,54,1,0,1,2,0,18000.0,0,1
464,106804824,60045476,0,24,1,0,1,0,0,23000.0,0,1
465,106804825,60045483,0,46,1,0,1,2,0,8000.0,0,1
466,106804826,60045495,0,30,1,0,1,1,1,20000.0,1,1
467,106804827,60045619,0,38,1,0,1,2,2,12000.0,1,1
468,106804828,60045661,0,45,1,0,1,1,1,23000.0,0,1
469,106804829,60045701,0,23,1,0,1,0,0,6000.0,0,1
470,106804830,60045935,0,56,1,0,1,0,0,11000.0,0,1
471,106804831,60046035,0,32,1,0,0,1,1,8500.0,0,1
472,106804832,60046311,0,49,1,0,0,1,1,17000.0,0,1
473,106804833,60046341,0,45,1,0,0,1,1,4500.0,0,1
474,106804834,60046535,0,55,1,0,1,2,0,6000.0,0,1
475,106804835,60047028,0,51,1,0,1,2,0,8000.0,0,1
476,106804836,60047117,0,35,1,0,0,2,2,14000.0,0,1
477,106804837,60047226,1,51,1,0,1,3,0,12500.0,0,1
478,106804838,60047260,0,52,1,0,0,2,0,15000.0,0,1
479,106804839,60047350,0,25,1,0,0,0,0,27000.0,1,1
480,106804840,60047638,0,27,1,0,1,0,0,15000.0,0,1
481,106804841,60047783,0,27,1,0,1,1,1,16000.0,0,1
482,106804842,60047856,0,31,1,0,1,1,1,8000.0,0,1
483,106804843,60048041,0,53,1,0,1,2,1,4300.0,0,1
484,106804844,60048043,0,59,1,0,1,2,0,10000.0,0,1
485,106804845,60048087,0,37,1,0,1,1,1,8000.0,0,1
486,106804846,60048317,0,42,1,0,0,1,1,12000.0,0,1
487,106804847,60048649,0,26,1,0,0,1,1,13000.0,0,1
488,106804848,60049069,1,34,1,0,1,1,1,5300.0,1,1
489,106804849,60049106,0,48,1,0,1,0,0,6000.0,1,1
490,106804850,60049146,0,26,1,0,0,0,0,7000.0,0,1
491,106804851,60049362,0,22,1,0,0,0,0,14000.0,0,1
492,106804852,60049502,0,54,1,0,1,0,0,6500.0,1,1
493,106804853,60049582,0,57,1,0,0,0,0,7000.0,0,1
494,106804854,60049600,0,34,1,0,0,2,2,15000.0,0,1
495,106804855,60049627,0,53,1,0,1,0,0,7000.0,0,1
496,106804856,60049952,0,49,1,0,1,2,0,12000.0,1,1
497,106804857,60050002,0,51,1,0,1,3,0,7000.0,1,1
498,106804858,60050202,0,52,1,0,1,0,0,5000.0,1,1
499,106804859,60050237,0,51,1,0,0,2,0,20000.0,0,1
500,106804860,60050469,0,45,1,0,0,2,2,18000.0,0,1
501,106804861,60050619,1,28,1,0,1,0,0,8500.0,0,1
502,106804862,60050670,0,32,1,0,0,2,2,40000.0,1,1
503,106804863,60050682,0,34,1,0,0,1,1,15000.0,0,1
504,106804864,60050890,0,50,1,0,1,3,1,5000.0,0,1
505,106804865,60050977,0,25,1,0,0,0,0,8000.0,1,1
506,106804866,60050998,0,52,1,0,0,0,0,14000.0,0,1
507,106804867,60051183,0,26,1,0,0,1,1,18000.0,0,1
508,106804868,60051250,0,50,1,0,1,0,0,12000.0,0,1
509,106804869,60051298,1,36,1,0,0,1,1,15000.0,0,1
510,106804870,60051509,0,40,1,0,1,2,2,8000.0,0,1
511,106804871,60051864,0,37,1,0,0,2,2,27000.0,0,1
512,106804872,60051963,1,49,1,0,1,0,0,30000.0,1,1
513,106804873,60052044,0,32,1,0,1,2,2,9000.0,0,1
514,106804874,60052064,0,24,1,0,0,0,0,15000.0,0,1
515,106804875,60052295,0,60,0,1,1,0,0,6300.0,0,1
516,106804876,60052345,0,34,1,0,1,1,1,14000.0,1,1
517,106804877,60052472,0,60,1,0,1,3,0,15000.0,1,1
518,106804878,60052509,0,28,1,0,1,0,0,10000.0,0,1
519,106804879,60052594,0,31,1,0,1,2,0,15000.0,0,1
520,106804880,60052795,0,43,1,0,1,1,0,5000.0,0,1
521,106804881,60052843,0,54,1,1,1,2,0,14000.0,0,1
523,106804882,60053095,0,28,1,0,0,0,0,7500.0,1,1
524,106804883,60053102,0,31,1,0,0,1,1,10000.0,0,1
525,106804884,60053244,0,24,1,0,0,0,0,14000.0,0,1
526,106804885,60053278,0,27,1,0,1,0,0,7200.0,0,1
527,106804886,60053317,0,35,1,0,1,1,1,30000.0,1,2
528,106804887,60053344,0,48,1,0,1,0,0,6000.0,0,1
529,106804888,60053429,0,30,1,0,1,1,1,24000.0,1,1
530,106804889,60053453,0,53,1,0,1,0,0,14000.0,0,1
531,106804890,60053475,1,32,1,0,1,0,0,16000.0,1,1
532,106804891,60053795,1,32,1,0,1,1,1,14000.0,1,1
533,106804892,60053884,0,37,1,0,0,1,1,10000.0,0,1
534,106804893,60053983,0,42,1,0,1,1,1,15000.0,0,1
535,106804894,60054019,0,28,1,0,1,1,1,12000.0,0,1
536,106804895,60054091,0,49,1,0,0,3,1,10000.0,1,1
537,106804896,60054164,1,45,1,0,1,3,2,11000.0,0,1
538,106804897,60054204,0,51,1,0,0,1,0,8000.0,0,1
540,106804898,60054403,0,57,1,0,1,0,0,13000.0,0,1
541,106804899,60054473,0,36,1,0,1,2,2,6000.0,0,1
542,106804900,60054480,0,41,1,0,1,2,2,6200.0,0,1
543,106804901,60054523,0,39,1,0,0,2,2,35000.0,0,1
544,106804902,60054524,0,28,1,0,1,1,1,12000.0,0,1
545,106804903,60054689,0,38,1,0,1,2,2,12000.0,0,1
546,106804904,60055001,0,40,1,0,1,2,1,9600.0,0,1
547,106804905,60055030,0,52,1,0,1,4,0,6000.0,0,1
548,106804906,60055035,0,44,1,0,1,1,1,17000.0,1,1
549,106804907,60055196,0,43,1,0,1,0,0,25000.0,0,1
550,106804908,60055202,0,23,1,0,0,0,0,10000.0,0,1
551,106804909,60055213,0,58,0,1,1,3,0,6000.0,0,1
552,106804910,60055266,0,27,1,0,1,0,0,12000.0,0,1
553,106804911,60055339,0,42,1,0,1,3,2,8600.0,1,1
554,106804912,60055507,0,34,1,0,0,1,1,20000.0,1,1
555,106804913,60055727,0,57,0,1,0,1,0,10000.0,0,1
556,106804914,60055920,1,42,1,0,1,2,1,20000.0,0,1
557,106804915,60056016,0,33,1,0,1,2,2,5000.0,0,1
558,106804916,60056554,0,35,1,0,1,2,2,7000.0,1,1
559,106804917,60056649,0,31,1,0,1,2,2,10000.0,0,1
560,106804918,60056718,0,29,1,0,1,1,1,10000.0,0,1
561,106804919,60056885,0,32,1,0,1,1,1,11000.0,0,1
562,106804920,60057014,0,60,0,1,1,0,0,8500.0,0,1
563,106804921,60057090,0,55,1,0,1,2,0,9000.0,0,1
564,106804922,60057094,0,49,1,0,1,2,0,11000.0,0,1
565,106804923,60057316,0,64,1,1,0,1,0,26000.0,0,1
566,106804924,60057535,0,52,1,1,1,0,0,23000.0,0,1
567,106804925,60057571,0,27,1,0,1,1,1,13000.0,1,1
568,106804926,60057644,0,47,1,0,0,0,0,25000.0,0,1
569,106804927,60057841,0,45,1,0,1,0,0,12000.0,0,1
570,106804928,60057842,1,38,1,0,0,1,1,25000.0,0,1
571,106804929,60057995,0,35,1,0,0,1,1,20000.0,0,1
572,106804930,60058021,1,47,1,0,0,3,0,7500.0,0,1
573,106804931,60058067,0,58,1,0,1,2,0,16000.0,1,1
574,106804932,60058069,0,40,1,0,1,2,0,13000.0,0,1
575,106804933,60058316,0,55,1,0,1,2,0,6000.0,0,1
576,106804934,60058319,0,41,1,0,1,2,2,12000.0,0,1
577,106804935,60058363,0,31,1,0,1,2,2,10000.0,1,1
578,106804936,60058692,0,56,1,0,0,2,0,12000.0,0,1
579,106804937,60058750,0,60,0,1,1,5,0,6200.0,0,1
580,106804938,60059261,0,38,1,0,1,0,0,20000.0,0,1
581,106804939,60059410,0,26,1,0,0,0,0,15000.0,1,1
582,106804940,60059466,0,58,0,1,1,1,1,7000.0,0,1
583,106804941,60059482,0,47,1,0,1,0,0,11500.0,0,1
584,106804942,60059563,0,56,1,0,1,0,0,13000.0,1,1
585,106804943,60059582,0,49,1,0,0,2,1,25000.0,0,1
586,106804944,60059697,0,36,1,0,0,2,2,25000.0,0,1
587,106804945,60059705,0,45,1,0,1,0,0,10000.0,1,2
588,106804946,60059742,0,37,1,0,1,3,0,8600.0,1,1
589,106804947,60059765,0,53,1,0,0,1,0,11500.0,0,1
590,106804948,60059809,0,43,1,0,0,3,1,12000.0,0,1
591,106804949,60059889,0,29,1,0,0,1,1,14000.0,0,1
592,106804950,60060034,1,57,1,0,1,0,0,25000.0,0,1
593,106804951,60060331,0,60,1,0,0,5,0,8000.0,0,1
594,106804952,60060336,1,26,1,0,0,0,0,18000.0,0,1
595,106804953,60060468,0,24,1,0,1,1,1,5500.0,0,1
596,106804954,60060628,0,44,1,0,0,2,1,15000.0,0,1
597,106804955,60060805,0,27,1,0,1,1,1,17000.0,0,1
598,106804956,60060877,0,46,1,0,1,1,1,9000.0,1,1
599,106804957,60060907,0,35,1,0,1,2,2,20000.0,0,1
600,106804958,60060941,0,29,1,0,1,0,0,8000.0,0,1
601,106804959,60061050,0,58,0,1,1,0,0,5200.0,0,1
602,106804960,60061112,0,40,0,1,1,1,1,7000.0,1,1
603,106804961,60061148,0,47,1,0,1,1,0,18000.0,0,1
604,106804962,60061269,0,28,1,0,0,0,0,40000.0,0,1
605,106804963,60061278,1,47,1,0,1,2,0,15000.0,1,1
606,106804964,60061364,0,47,1,0,0,1,0,7000.0,1,1
607,106804965,60061438,0,51,1,0,1,3,0,5446.0,0,1
608,106804966,60061458,0,42,1,0,1,0,0,20000.0,0,1
609,106804967,60061523,0,53,1,1,1,0,0,9000.0,0,1
610,106804968,60061629,0,30,1,0,0,2,2,10000.0,0,1
611,106804969,60061703,0,57,1,0,1,1,0,12000.0,1,1
612,106804970,60061851,0,56,1,0,0,2,0,14000.0,0,1
613,106804971,60061919,0,51,1,0,1,0,0,13500.0,1,1
614,106804972,60061939,0,38,1,0,1,2,2,20000.0,0,1
615,106804973,60062046,0,23,1,0,0,0,0,23000.0,0,1
616,106804974,60083007,0,23,1,0,0,0,0,10000.0,1,1
617,106804975,60083324,0,51,1,0,1,2,0,5000.0,0,1
618,106804976,60083478,0,50,1,0,1,1,0,12000.0,0,1
619,106804977,60083503,0,42,1,0,1,1,0,10000.0,0,1
620,106804978,60083615,0,30,1,0,1,2,2,15000.0,0,1
621,106804979,60083667,0,28,1,0,1,1,1,5500.0,0,1
622,106804980,60083776,0,59,1,0,1,1,0,8000.0,0,1
623,106804981,60083836,0,47,1,0,1,1,0,15000.0,0,1
624,106804982,60084438,1,42,1,0,1,0,0,12000.0,0,1
625,106804983,60084480,0,50,1,0,1,0,0,15000.0,1,1
626,106804984,60084562,0,33,1,0,1,2,2,8000.0,0,1
627,106804985,60084653,0,41,1,0,1,2,2,20000.0,0,1
628,106804986,60084780,0,42,1,0,1,3,3,5000.0,0,1
629,106804987,60084802,0,55,1,0,1,3,1,9000.0,0,1
630,106804988,60084848,0,59,0,1,1,3,0,5000.0,0,2
631,106804989,60085121,0,40,1,0,0,1,1,15000.0,0,1
632,106804990,60085546,0,52,1,0,1,2,0,20000.0,0,1
633,106804991,60085694,0,59,1,0,1,0,0,21000.0,0,1
634,106804992,60085711,0,48,1,0,1,1,0,15000.0,0,1
635,106804993,60085742,0,48,1,0,0,2,0,8000.0,0,1
636,106804994,60086147,0,29,1,0,0,1,1,7000.0,0,1
637,106804995,60086281,0,40,1,0,1,1,1,15000.0,1,1
638,106804996,60086724,0,42,1,0,1,2,1,10000.0,1,1
639,106804997,60086804,0,58,0,1,1,0,0,5000.0,0,1
640,106804998,60086820,0,63,0,1,1,1,0,6000.0,0,1
641,106804999,60086881,0,41,1,0,0,1,1,9000.0,0,1
642,106805000,60086903,0,36,1,0,1,2,2,20000.0,0,1
643,106805001,60087152,0,36,1,0,1,1,1,10000.0,0,1
644,106805002,60087505,0,59,1,1,0,1,0,10000.0,0,1
645,106805003,60087605,0,25,1,0,0,1,1,19500.0,0,1
646,106805004,60087666,0,56,0,1,1,1,1,5000.0,0,1
647,106805005,60087678,0,38,1,0,1,0,0,10000.0,0,1
648,106805006,60087894,0,32,1,0,0,0,0,23000.0,1,1
649,106805007,60087960,0,35,1,0,1,1,1,16000.0,0,1
650,106805008,60087981,0,55,0,1,1,1,0,7000.0,0,1
651,106805009,60087999,0,56,0,1,1,4,0,4000.0,0,1
652,106805010,60088160,0,51,1,0,0,2,0,9000.0,0,1
653,106805011,60088311,0,32,1,0,0,2,2,17000.0,0,1
654,106805012,60088378,0,23,1,0,1,0,0,13000.0,0,1
655,106805013,60088704,0,29,1,0,0,1,1,12000.0,0,1
656,106805014,60088798,1,55,1,0,1,2,0,51000.0,0,1
657,106805015,60089057,0,51,1,0,0,2,0,20000.0,0,1
658,106805016,60089140,0,22,1,0,0,0,0,10000.0,0,1
659,106805017,60089254,0,57,1,0,0,0,0,10000.0,0,1
660,106805018,60089289,0,40,1,0,0,1,0,10000.0,0,1
661,106805019,60089448,0,50,1,0,1,3,1,10000.0,0,1
662,106805020,60089684,0,63,0,1,1,0,0,5600.0,0,1
663,106805021,60089889,0,49,1,0,0,1,0,15000.0,0,1
664,106805022,60089924,0,62,1,1,1,2,0,7000.0,0,1
665,106805023,60090169,0,41,1,0,1,2,0,11000.0,1,1
666,106805024,60090170,0,27,1,0,1,0,0,25000.0,1,1
667,106805025,60090269,0,30,1,0,0,1,1,15000.0,0,1
668,106805026,60090525,0,37,1,0,0,2,2,25000.0,0,1
669,106805027,60090676,0,37,1,0,0,2,2,45000.0,0,1
670,106805028,60090738,1,33,1,0,1,3,3,8000.0,0,1
671,106805029,60090981,0,35,1,0,0,2,2,12000.0,0,1
672,106805030,60091133,0,23,1,0,0,0,0,10500.0,1,1
673,106805031,60091164,1,30,1,0,1,2,2,12000.0,0,1
674,106805032,60091172,0,53,1,0,1,3,0,8000.0,0,1
675,106805033,60091182,1,35,1,0,0,0,0,15000.0,0,1
676,106805034,60091680,0,24,1,0,0,0,0,6000.0,0,1
677,106805035,60091694,0,37,1,0,1,2,2,9000.0,0,1
678,106805036,60091695,0,38,1,0,1,2,2,10000.0,1,1
679,106805037,60091740,0,43,1,0,0,1,1,23000.0,0,1
680,106805038,60091842,0,33,1,0,0,1,1,15000.0,0,1
681,106805039,60091889,1,33,1,0,0,1,1,9000.0,0,1
682,106805040,60091920,0,55,1,0,0,0,0,40000.0,0,1
683,106805041,60091924,0,28,1,0,0,1,2,30000.0,0,1
684,106805042,60091946,0,53,1,1,1,2,1,28000.0,0,1
685,106805043,60092264,0,39,1,0,1,2,1,18000.0,0,1
686,106805044,60092462,0,53,1,0,0,2,0,8000.0,0,1
687,106805045,60092797,0,52,1,0,0,0,0,15400.0,0,1
688,106805046,60093026,0,53,1,0,0,3,0,5000.0,1,1
689,106805047,60093052,0,62,0,1,1,0,0,5000.0,0,1
690,106805048,60093098,0,25,1,0,0,1,1,14000.0,0,1
691,106805049,60093109,0,39,1,0,1,0,0,18000.0,0,1
692,106805050,60093245,0,27,1,0,0,1,1,14000.0,0,1
693,106805051,60093273,0,30,1,0,1,0,0,5000.0,0,1
694,106805052,60093670,0,22,1,0,0,0,0,10000.0,0,1
695,106805053,60093762,0,25,1,0,0,0,0,7000.0,0,1
696,106805054,60093838,0,53,1,0,0,0,0,12000.0,1,1
698,106805055,60093932,0,26,1,0,0,0,0,12000.0,0,1
699,106805056,60094030,0,46,1,0,0,1,1,15000.0,0,1
700,106805057,60094119,0,44,1,0,1,1,0,10000.0,0,1
701,106805058,60094187,0,30,1,0,1,0,0,23000.0,0,1
702,106805059,60094218,0,43,1,0,1,2,1,12000.0,0,1
703,106805060,60094231,0,28,1,0,1,1,1,6000.0,0,1
704,106805061,60094540,0,40,1,0,1,2,2,16000.0,0,1
705,106805062,60094600,0,57,0,1,1,3,1,3500.0,0,1
706,106805063,60094906,0,56,1,1,1,1,0,15000.0,0,1
707,106805064,60095258,1,43,1,0,0,2,2,35000.0,0,1
708,106805065,60095324,0,59,0,1,1,0,0,5800.0,0,1
709,106805066,60095348,0,31,1,0,0,1,1,9000.0,1,1
710,106805067,60095690,0,52,1,0,1,1,1,20000.0,0,1
711,106805068,60095793,0,34,1,0,1,1,1,11000.0,0,1
712,106805069,60095800,0,34,1,0,1,2,2,10000.0,0,1
713,106805070,60095879,1,42,1,0,0,3,3,25000.0,0,1
714,106805071,60095919,0,37,1,0,0,2,2,15000.0,1,1
715,106805072,60095959,0,39,1,0,0,3,3,25000.0,0,1
716,106805073,60095996,1,50,1,0,1,1,0,12000.0,0,1
717,106805074,60096354,0,33,1,0,1,0,0,28000.0,0,1
718,106805075,60096454,0,54,1,0,1,2,0,6200.0,0,1
719,106805076,60096578,0,32,1,0,1,0,0,20000.0,1,1
720,106805077,60096719,0,62,0,1,1,0,0,10000.0,0,1
721,106805078,60096783,0,42,1,0,1,2,2,14000.0,0,1
722,106805079,60096935,0,35,1,0,0,2,2,29000.0,0,1
723,106805080,60097017,0,40,1,0,1,2,0,7600.0,0,1
724,106805081,60097094,0,27,1,0,1,2,2,8000.0,0,1
725,106805082,60097114,0,38,1,0,0,2,2,20000.0,0,1
727,106805083,60097303,0,44,1,0,1,0,0,8000.0,0,1
728,106805084,60097305,0,48,1,0,1,0,0,18000.0,0,1
729,106805085,60097360,0,40,1,0,1,1,1,20000.0,0,1
730,106805086,60097445,0,57,0,1,1,2,0,8000.0,0,1
731,106805087,60097523,0,52,0,1,1,1,0,7300.0,0,1
732,106805088,60097675,0,54,0,1,1,2,0,5000.0,0,1
733,106805089,60097915,0,31,1,0,1,1,1,10000.0,0,1
734,106805090,60098007,0,55,1,0,1,2,1,7800.0,0,1
735,106805091,60098048,1,44,1,0,1,0,0,10000.0,0,1
736,106805092,60098192,0,37,1,0,1,1,1,10000.0,0,1
737,106805093,60098221,0,43,1,0,0,1,0,5000.0,0,1
738,106805094,60098292,0,24,1,0,0,2,3,15000.0,0,1
739,106805095,60098316,0,38,1,0,1,1,1,12000.0,0,1
740,106805096,60098380,0,42,1,0,1,2,2,11000.0,0,1
741,106805097,60098419,0,58,0,1,1,0,0,10000.0,0,1
742,106805098,60098463,0,34,1,0,0,1,1,26000.0,0,1
743,106805099,60098470,0,64,1,0,1,0,0,12000.0,1,1
744,106805100,60098538,0,51,1,0,1,0,0,10000.0,1,1
745,106805101,60098621,0,26,1,0,0,1,1,12000.0,0,1
746,106805102,60098726,0,46,1,0,0,1,0,16000.0,0,1
747,106805103,60099204,1,42,1,0,1,1,0,25000.0,0,1
748,106805104,60099270,0,31,1,0,1,2,2,4300.0,0,1
749,106805105,60099301,1,22,1,0,1,0,0,10000.0,0,1
750,106805106,60099593,0,24,1,0,0,0,0,11000.0,0,1
751,106805107,60099753,0,50,1,0,1,2,0,8000.0,0,1
752,106805108,60099759,1,46,1,0,1,2,0,4400.0,0,1
753,106805109,60099842,0,27,1,0,0,1,1,12000.0,0,1
754,106805110,60099939,0,45,1,0,1,2,1,7000.0,0,1
755,106805111,60099988,0,39,1,0,1,3,3,10000.0,0,1
756,106805112,60100102,0,59,0,1,1,1,0,4000.0,0,1
757,106805113,60100227,0,31,1,0,0,3,3,7000.0,0,1
758,106805114,60100351,1,42,1,0,1,3,2,6000.0,0,1
759,106805115,60100438,0,45,1,0,0,1,0,15000.0,0,1
760,106805116,60100593,0,28,1,0,0,1,1,10000.0,1,1
761,106805117,60100658,0,52,1,0,0,1,1,10000.0,0,1
762,106805118,60100819,0,52,1,0,1,0,0,10000.0,1,1
763,106805119,60100950,0,31,1,0,0,0,0,50000.0,0,1
764,106805120,60101116,0,57,0,1,1,0,0,7000.0,0,1
765,106805121,60101132,0,25,1,0,0,0,0,14000.0,0,1
766,106805122,60101155,0,54,1,0,1,0,0,12000.0,0,1
767,106805123,60101751,0,37,1,0,0,1,2,18600.0,0,1
768,106805124,60101775,0,42,1,0,1,3,1,4300.0,0,1
769,106805125,60102194,0,40,1,0,1,3,1,18000.0,1,1
770,106805126,60102329,0,46,1,0,0,2,2,7000.0,0,1
771,106805127,60102595,0,34,1,0,1,1,1,5000.0,1,1
772,106805128,60102867,0,33,1,0,0,1,1,10000.0,0,1
773,106805129,60102883,0,47,1,0,1,0,0,13000.0,0,1
774,106805130,60102917,0,32,1,0,1,0,0,15000.0,0,1
775,106805131,60103087,0,44,1,0,0,2,2,12000.0,0,1
776,106805132,60103429,0,58,0,1,1,1,0,8500.0,1,1
777,106805133,60104077,0,33,1,0,1,0,0,8000.0,0,1
778,106805134,60104078,0,48,1,0,0,0,0,14000.0,0,1
779,106805135,60104092,0,40,1,0,1,2,2,5000.0,0,1
780,106805136,60104212,0,55,1,0,0,2,0,25000.0,0,1
781,106805137,60104219,0,56,1,1,1,2,0,8500.0,0,1
782,106805138,60104382,0,58,0,1,1,3,0,10000.0,0,1
783,106805139,60104436,0,32,1,0,1,1,1,10000.0,0,1
785,106805140,60104563,0,58,1,1,0,1,1,13000.0,0,1
786,106805141,60104564,0,42,1,0,1,2,1,8000.0,0,1
787,106805142,60104736,0,50,1,0,1,2,0,11000.0,0,1
788,106805143,60104853,0,50,1,0,1,2,0,15500.0,0,1
789,106805144,60105071,0,28,1,0,0,0,0,10000.0,0,1
790,106805145,60105144,0,53,1,0,1,2,1,12000.0,0,1
791,106805146,60105300,1,29,1,0,0,0,0,9000.0,0,1
792,106805147,60105636,0,31,1,0,1,2,2,15000.0,0,1
793,106805148,60105793,1,47,1,0,1,1,1,11000.0,0,1
794,106805149,60105802,0,36,1,0,1,2,2,7400.0,1,1
795,106805150,60105877,0,51,1,0,1,3,1,9000.0,0,1
796,106805151,60106019,0,49,1,0,1,2,0,17000.0,0,1
797,106805152,60106192,0,53,1,0,1,0,0,17000.0,0,1
798,106805153,60106539,0,61,1,0,0,4,0,10000.0,1,1
799,106805154,60106578,0,42,1,0,0,1,1,22000.0,0,1
800,106805155,60106770,0,22,1,0,0,1,1,12000.0,0,1
801,106805156,60106925,0,52,1,0,1,0,0,4300.0,0,1
802,106805157,60107037,0,47,1,0,0,2,1,5000.0,0,1
803,106805158,60107242,1,34,1,0,1,1,1,11000.0,0,1
804,106805159,60107301,0,49,1,0,1,0,0,20000.0,0,1
805,106805160,60107561,0,23,1,0,1,0,0,11000.0,0,1
806,106805161,60107583,0,22,1,0,0,1,1,8000.0,0,1
807,106805162,60107585,0,42,1,0,0,2,1,20000.0,0,1
808,106805163,60107629,0,30,1,0,1,1,1,10000.0,0,1
809,106805164,60107650,0,29,1,0,1,1,1,10000.0,0,1
810,106805165,60107768,0,50,1,0,1,2,0,12000.0,0,1
811,106805166,60107804,0,25,1,0,0,0,0,14000.0,0,1
812,106805167,60107930,1,40,1,0,0,2,2,20000.0,0,1
813,106805168,60108353,0,34,1,0,0,0,0,7500.0,0,1
814,106805169,60108560,0,56,1,0,0,0,0,23000.0,0,1
815,106805170,60108599,0,37,1,0,1,1,1,10000.0,0,1
816,106805171,60108601,0,50,1,0,1,0,0,8100.0,0,1
817,106805172,60108620,0,59,1,0,1,1,0,9000.0,0,1
818,106805173,60108759,0,55,1,0,1,2,0,7000.0,0,1
819,106805174,60108872,0,27,1,0,0,2,2,16000.0,0,1
820,106805175,60108910,0,52,0,1,1,0,0,6800.0,0,1
821,106805176,60109133,0,46,1,0,0,1,1,17000.0,0,1
822,106805177,60109234,1,27,1,0,0,0,0,9000.0,0,1
823,106805178,60109526,0,34,1,0,0,0,0,15000.0,1,1
824,106805179,60109641,0,58,1,1,0,0,0,18000.0,0,1
825,106805180,60109815,0,58,1,1,1,2,0,16000.0,0,1
826,106805181,60109855,0,60,0,1,1,0,0,7000.0,1,1
827,106805182,60109934,0,54,1,0,1,2,0,15000.0,0,1
828,106805183,60110196,0,32,1,0,0,1,1,30000.0,0,1
829,106805184,60110312,0,46,1,0,1,2,0,13000.0,0,1
830,106805185,60110346,0,57,1,0,1,0,0,14500.0,1,1
831,106805186,60110378,0,34,1,1,0,0,0,12000.0,0,1
832,106805187,60110403,0,53,1,0,1,1,1,9000.0,0,1
833,106805188,60110540,0,29,1,0,0,0,0,27000.0,0,1
834,106805189,60110588,0,38,1,0,1,2,0,13000.0,1,1
835,106805190,60110658,1,37,1,0,0,1,1,18000.0,0,1
836,106805191,60110680,0,41,1,0,1,2,2,8000.0,0,1
837,106805192,60110969,0,59,1,0,1,0,0,14000.0,0,1
838,106805193,60111408,0,55,1,0,0,2,0,23000.0,1,1
839,106805194,60111707,0,39,1,0,1,2,2,18000.0,0,1
840,106805195,60111716,0,46,1,0,1,1,0,12000.0,0,1
841,106805196,60111809,0,55,1,0,0,0,0,10000.0,0,1
842,106805197,60111828,0,31,1,0,0,0,0,25000.0,0,1
843,106805198,60111979,1,32,1,0,1,1,1,20000.0,0,1
844,106805199,60112364,0,60,0,1,1,3,0,4000.0,0,1
845,106805200,60112389,0,25,1,0,0,0,0,20000.0,0,1
847,106805201,60112595,0,36,1,0,1,1,1,17500.0,0,1
848,106805202,60112642,0,43,1,0,1,1,1,8000.0,0,1
849,106805203,60112652,0,36,1,0,1,1,0,7500.0,0,1
850,106805204,60112777,0,25,1,0,0,2,2,12000.0,0,1
851,106805205,60112964,0,49,1,0,0,5,1,30000.0,0,1
